spectrum_id,fold
MassSpecGymID0286278,ood
MassSpecGymID0286280,ood
MassSpecGymID0286312,train
MassSpecGymID0286324,train
MassSpecGymID0286329,train
MassSpecGymID0286330,train
MassSpecGymID0286331,train
MassSpecGymID0286332,train
MassSpecGymID0286333,train
MassSpecGymID0286334,train
MassSpecGymID0286335,train
MassSpecGymID0286336,train
MassSpecGymID0286338,train
MassSpecGymID0286339,train
MassSpecGymID0286340,train
MassSpecGymID0286342,train
MassSpecGymID0286344,train
MassSpecGymID0286345,train
MassSpecGymID0286346,train
MassSpecGymID0286347,train
MassSpecGymID0286348,train
MassSpecGymID0286349,train
MassSpecGymID0286350,train
MassSpecGymID0286351,train
MassSpecGymID0286352,train
MassSpecGymID0286353,train
MassSpecGymID0286354,train
MassSpecGymID0286355,train
MassSpecGymID0286356,train
MassSpecGymID0286357,train
MassSpecGymID0286358,train
MassSpecGymID0286359,train
MassSpecGymID0286360,train
MassSpecGymID0286361,train
MassSpecGymID0286362,train
MassSpecGymID0286364,train
MassSpecGymID0286365,train
MassSpecGymID0286366,train
MassSpecGymID0286408,train
MassSpecGymID0286410,train
MassSpecGymID0286412,train
MassSpecGymID0286414,train
MassSpecGymID0286416,train
MassSpecGymID0286418,train
MassSpecGymID0286421,train
MassSpecGymID0286423,train
MassSpecGymID0286425,train
MassSpecGymID0286427,train
MassSpecGymID0286429,train
MassSpecGymID0286431,train
MassSpecGymID0286465,train
MassSpecGymID0286475,train
MassSpecGymID0286477,train
MassSpecGymID0286479,train
MassSpecGymID0286517,train
MassSpecGymID0286519,train
MassSpecGymID0286521,train
MassSpecGymID0286523,train
MassSpecGymID0286530,train
MassSpecGymID0286531,train
MassSpecGymID0286533,train
MassSpecGymID0286537,train
MassSpecGymID0286539,train
MassSpecGymID0286541,train
MassSpecGymID0286542,train
MassSpecGymID0286550,train
MassSpecGymID0286570,train
MassSpecGymID0286574,train
MassSpecGymID0286578,train
MassSpecGymID0286592,train
MassSpecGymID0286596,train
MassSpecGymID0286763,train
MassSpecGymID0286770,train
MassSpecGymID0286771,train
MassSpecGymID0286772,train
MassSpecGymID0286775,train
MassSpecGymID0286776,train
MassSpecGymID0286778,train
MassSpecGymID0286780,train
MassSpecGymID0286786,train
MassSpecGymID0286791,train
MassSpecGymID0286826,train
MassSpecGymID0286880,ood
MassSpecGymID0286901,ood
MassSpecGymID0286903,ood
MassSpecGymID0286905,ood
MassSpecGymID0286907,ood
MassSpecGymID0286911,ood
MassSpecGymID0286912,ood
MassSpecGymID0286914,ood
MassSpecGymID0286915,ood
MassSpecGymID0286916,ood
MassSpecGymID0286922,ood
MassSpecGymID0286923,ood
MassSpecGymID0286925,ood
MassSpecGymID0286926,ood
MassSpecGymID0286927,ood
MassSpecGymID0286931,ood
MassSpecGymID0286942,ood
MassSpecGymID0286946,ood
MassSpecGymID0286948,ood
MassSpecGymID0286983,ood
MassSpecGymID0286985,ood
MassSpecGymID0286987,ood
MassSpecGymID0286989,ood
MassSpecGymID0286991,ood
MassSpecGymID0286993,ood
MassSpecGymID0286995,ood
MassSpecGymID0286997,ood
MassSpecGymID0287000,ood
MassSpecGymID0287002,ood
MassSpecGymID0287004,ood
MassSpecGymID0287006,ood
MassSpecGymID0287007,ood
MassSpecGymID0287009,ood
MassSpecGymID0287010,ood
MassSpecGymID0287011,ood
MassSpecGymID0287012,ood
MassSpecGymID0287014,ood
MassSpecGymID0287016,ood
MassSpecGymID0287018,ood
MassSpecGymID0287020,ood
MassSpecGymID0287022,ood
MassSpecGymID0287024,ood
MassSpecGymID0287026,ood
MassSpecGymID0287034,id_val
MassSpecGymID0287035,id_val
MassSpecGymID0287037,id_val
MassSpecGymID0287041,id_val
MassSpecGymID0287064,id_val
MassSpecGymID0287086,id_val
MassSpecGymID0287088,id_val
MassSpecGymID0287090,id_val
MassSpecGymID0287091,id_val
MassSpecGymID0287092,id_val
MassSpecGymID0287094,id_val
MassSpecGymID0287096,id_val
MassSpecGymID0287097,id_val
MassSpecGymID0287098,id_val
MassSpecGymID0287099,id_val
MassSpecGymID0287101,id_val
MassSpecGymID0287103,id_val
MassSpecGymID0287105,id_val
MassSpecGymID0287106,id_val
MassSpecGymID0287107,id_val
MassSpecGymID0287108,id_val
MassSpecGymID0287109,id_val
MassSpecGymID0287110,id_val
MassSpecGymID0287111,id_val
MassSpecGymID0287113,id_val
MassSpecGymID0287114,id_val
MassSpecGymID0287116,id_val
MassSpecGymID0287118,id_val
MassSpecGymID0287120,id_val
MassSpecGymID0287122,id_val
MassSpecGymID0287124,id_val
MassSpecGymID0287126,id_val
MassSpecGymID0287127,id_val
MassSpecGymID0287128,id_val
MassSpecGymID0287165,id_val
MassSpecGymID0287167,id_val
MassSpecGymID0287169,id_val
MassSpecGymID0287170,id_val
MassSpecGymID0287171,id_val
MassSpecGymID0287172,id_val
MassSpecGymID0287173,id_val
MassSpecGymID0287175,id_val
MassSpecGymID0287176,id_val
MassSpecGymID0287177,id_val
MassSpecGymID0287178,id_val
MassSpecGymID0287179,id_val
MassSpecGymID0287180,id_val
MassSpecGymID0287182,id_val
MassSpecGymID0287184,id_val
MassSpecGymID0287186,id_val
MassSpecGymID0287188,id_val
MassSpecGymID0287190,id_val
MassSpecGymID0287192,id_val
MassSpecGymID0287194,id_val
MassSpecGymID0287196,id_val
MassSpecGymID0287199,id_val
MassSpecGymID0287201,id_val
MassSpecGymID0287203,id_val
MassSpecGymID0287205,id_val
MassSpecGymID0287207,id_val
MassSpecGymID0287209,id_val
MassSpecGymID0287211,id_val
MassSpecGymID0287213,id_val
MassSpecGymID0287215,id_val
MassSpecGymID0287216,id_val
MassSpecGymID0287217,id_val
MassSpecGymID0287218,id_val
MassSpecGymID0287220,ood
MassSpecGymID0287222,ood
MassSpecGymID0287226,ood
MassSpecGymID0287229,ood
MassSpecGymID0287232,ood
MassSpecGymID0287234,ood
MassSpecGymID0287237,ood
MassSpecGymID0287252,ood
MassSpecGymID0287256,ood
MassSpecGymID0287258,ood
MassSpecGymID0287272,ood
MassSpecGymID0287274,ood
MassSpecGymID0287276,ood
MassSpecGymID0287278,ood
MassSpecGymID0287280,ood
MassSpecGymID0287282,ood
MassSpecGymID0287284,ood
MassSpecGymID0287285,ood
MassSpecGymID0287288,ood
MassSpecGymID0287290,ood
MassSpecGymID0287294,ood
MassSpecGymID0287296,ood
MassSpecGymID0287297,ood
MassSpecGymID0287301,ood
MassSpecGymID0287307,ood
MassSpecGymID0287308,ood
MassSpecGymID0287309,ood
MassSpecGymID0287311,ood
MassSpecGymID0287312,ood
MassSpecGymID0287316,ood
MassSpecGymID0287317,ood
MassSpecGymID0287319,ood
MassSpecGymID0287323,ood
MassSpecGymID0287324,ood
MassSpecGymID0287327,ood
MassSpecGymID0287339,ood
MassSpecGymID0287340,ood
MassSpecGymID0287341,ood
MassSpecGymID0287343,ood
MassSpecGymID0287345,ood
MassSpecGymID0287353,ood
MassSpecGymID0287364,ood
MassSpecGymID0287368,ood
MassSpecGymID0287370,ood
MassSpecGymID0287372,ood
MassSpecGymID0287376,ood
MassSpecGymID0287377,ood
MassSpecGymID0287379,ood
MassSpecGymID0287381,ood
MassSpecGymID0287383,ood
MassSpecGymID0287389,ood
MassSpecGymID0287391,ood
MassSpecGymID0287392,ood
MassSpecGymID0287398,ood
MassSpecGymID0287403,ood
MassSpecGymID0287439,ood
MassSpecGymID0287442,ood
MassSpecGymID0287446,ood
MassSpecGymID0287457,ood
MassSpecGymID0287461,ood
MassSpecGymID0287465,ood
MassSpecGymID0287467,ood
MassSpecGymID0287469,ood
MassSpecGymID0287485,ood
MassSpecGymID0287486,ood
MassSpecGymID0287491,ood
MassSpecGymID0287493,ood
MassSpecGymID0287497,ood
MassSpecGymID0287498,ood
MassSpecGymID0287541,ood
MassSpecGymID0287576,ood
MassSpecGymID0287578,ood
MassSpecGymID0287582,ood
MassSpecGymID0287584,ood
MassSpecGymID0287586,ood
MassSpecGymID0287590,ood
MassSpecGymID0287594,ood
MassSpecGymID0287600,ood
MassSpecGymID0287620,train
MassSpecGymID0287627,train
MassSpecGymID0287631,train
MassSpecGymID0287633,train
MassSpecGymID0287635,train
MassSpecGymID0287637,train
MassSpecGymID0287639,train
MassSpecGymID0287640,train
MassSpecGymID0287642,train
MassSpecGymID0287644,train
MassSpecGymID0287646,train
MassSpecGymID0287648,train
MassSpecGymID0287650,train
MassSpecGymID0287652,train
MassSpecGymID0287654,train
MassSpecGymID0287656,train
MassSpecGymID0287658,train
MassSpecGymID0287660,train
MassSpecGymID0287662,train
MassSpecGymID0287664,train
MassSpecGymID0287666,train
MassSpecGymID0287668,train
MassSpecGymID0287669,train
MassSpecGymID0287670,train
MassSpecGymID0287671,train
MassSpecGymID0287672,train
MassSpecGymID0287673,train
MassSpecGymID0287674,train
MassSpecGymID0287675,train
MassSpecGymID0287676,train
MassSpecGymID0287677,train
MassSpecGymID0287679,train
MassSpecGymID0287680,train
MassSpecGymID0287681,train
MassSpecGymID0287682,train
MassSpecGymID0287683,train
MassSpecGymID0287684,train
MassSpecGymID0287685,train
MassSpecGymID0287686,train
MassSpecGymID0287687,train
MassSpecGymID0287688,train
MassSpecGymID0287689,train
MassSpecGymID0287690,train
MassSpecGymID0287691,train
MassSpecGymID0287692,train
MassSpecGymID0287693,train
MassSpecGymID0287694,train
MassSpecGymID0287695,train
MassSpecGymID0287696,train
MassSpecGymID0287697,train
MassSpecGymID0287698,train
MassSpecGymID0287699,train
MassSpecGymID0287700,train
MassSpecGymID0287701,train
MassSpecGymID0287702,train
MassSpecGymID0287703,train
MassSpecGymID0287704,train
MassSpecGymID0287705,train
MassSpecGymID0287706,train
MassSpecGymID0287708,train
MassSpecGymID0287710,train
MassSpecGymID0287727,train
MassSpecGymID0287729,train
MassSpecGymID0287731,train
MassSpecGymID0287734,train
MassSpecGymID0287736,train
MassSpecGymID0287738,train
MassSpecGymID0287740,train
MassSpecGymID0287742,train
MassSpecGymID0287747,train
MassSpecGymID0287749,train
MassSpecGymID0287751,train
MassSpecGymID0287753,train
MassSpecGymID0287754,train
MassSpecGymID0287755,train
MassSpecGymID0287757,train
MassSpecGymID0287760,train
MassSpecGymID0287762,train
MassSpecGymID0287764,train
MassSpecGymID0287765,train
MassSpecGymID0287766,train
MassSpecGymID0287768,train
MassSpecGymID0287769,train
MassSpecGymID0287770,train
MassSpecGymID0287793,train
MassSpecGymID0287795,train
MassSpecGymID0287797,train
MassSpecGymID0287799,train
MassSpecGymID0287801,train
MassSpecGymID0287803,train
MassSpecGymID0287805,train
MassSpecGymID0287807,train
MassSpecGymID0287809,train
MassSpecGymID0287811,train
MassSpecGymID0287813,train
MassSpecGymID0287829,train
MassSpecGymID0287831,train
MassSpecGymID0287833,train
MassSpecGymID0287836,train
MassSpecGymID0287900,train
MassSpecGymID0287904,train
MassSpecGymID0287906,train
MassSpecGymID0287908,train
MassSpecGymID0287910,train
MassSpecGymID0287912,train
MassSpecGymID0287916,train
MassSpecGymID0287953,train
MassSpecGymID0287957,train
MassSpecGymID0287976,train
MassSpecGymID0287978,train
MassSpecGymID0287982,train
MassSpecGymID0287986,train
MassSpecGymID0287988,train
MassSpecGymID0287992,train
MassSpecGymID0287993,train
MassSpecGymID0287994,train
MassSpecGymID0287996,train
MassSpecGymID0287999,train
MassSpecGymID0288006,train
MassSpecGymID0288008,train
MassSpecGymID0288011,train
MassSpecGymID0288014,train
MassSpecGymID0288018,train
MassSpecGymID0288022,train
MassSpecGymID0288023,train
MassSpecGymID0288034,train
MassSpecGymID0288036,train
MassSpecGymID0288038,train
MassSpecGymID0288040,train
MassSpecGymID0288048,train
MassSpecGymID0288050,train
MassSpecGymID0288060,train
MassSpecGymID0288061,train
MassSpecGymID0288062,train
MassSpecGymID0288064,train
MassSpecGymID0288066,train
MassSpecGymID0288068,train
MassSpecGymID0288069,train
MassSpecGymID0288070,train
MassSpecGymID0288072,train
MassSpecGymID0288077,train
MassSpecGymID0288079,train
MassSpecGymID0288081,train
MassSpecGymID0288120,ood
MassSpecGymID0288122,ood
MassSpecGymID0288124,ood
MassSpecGymID0288140,ood
MassSpecGymID0288141,ood
MassSpecGymID0288142,ood
MassSpecGymID0288144,ood
MassSpecGymID0288145,ood
MassSpecGymID0288146,ood
MassSpecGymID0288148,ood
MassSpecGymID0288149,ood
MassSpecGymID0288159,ood
MassSpecGymID0288163,ood
MassSpecGymID0288165,ood
MassSpecGymID0288169,ood
MassSpecGymID0288179,ood
MassSpecGymID0288181,ood
MassSpecGymID0288191,train
MassSpecGymID0288193,train
MassSpecGymID0288202,train
MassSpecGymID0288204,train
MassSpecGymID0288206,train
MassSpecGymID0288229,train
MassSpecGymID0288234,train
MassSpecGymID0288236,train
MassSpecGymID0288238,train
MassSpecGymID0288240,train
MassSpecGymID0288243,train
MassSpecGymID0288245,train
MassSpecGymID0288246,train
MassSpecGymID0288248,train
MassSpecGymID0288250,train
MassSpecGymID0288279,train
MassSpecGymID0288280,train
MassSpecGymID0288289,train
MassSpecGymID0288293,train
MassSpecGymID0288299,train
MassSpecGymID0288303,train
MassSpecGymID0288309,train
MassSpecGymID0288313,train
MassSpecGymID0288329,train
MassSpecGymID0288334,train
MassSpecGymID0288340,train
MassSpecGymID0288366,train
MassSpecGymID0288368,train
MassSpecGymID0288370,train
MassSpecGymID0288372,train
MassSpecGymID0288374,train
MassSpecGymID0288376,train
MassSpecGymID0288378,train
MassSpecGymID0288380,train
MassSpecGymID0288382,train
MassSpecGymID0288384,train
MassSpecGymID0288386,train
MassSpecGymID0288388,train
MassSpecGymID0288401,train
MassSpecGymID0288403,train
MassSpecGymID0288405,train
MassSpecGymID0288407,train
MassSpecGymID0288409,train
MassSpecGymID0288411,train
MassSpecGymID0288437,train
MassSpecGymID0288439,train
MassSpecGymID0288443,train
MassSpecGymID0288445,train
MassSpecGymID0288447,train
MassSpecGymID0288473,train
MassSpecGymID0288486,train
MassSpecGymID0288488,train
MassSpecGymID0288490,train
MassSpecGymID0288492,train
MassSpecGymID0288498,train
MassSpecGymID0288504,train
MassSpecGymID0288508,train
MassSpecGymID0288509,train
MassSpecGymID0288511,train
MassSpecGymID0288516,train
MassSpecGymID0288519,train
MassSpecGymID0288530,train
MassSpecGymID0288532,train
MassSpecGymID0288535,train
MassSpecGymID0288536,train
MassSpecGymID0288646,ood
MassSpecGymID0288648,ood
MassSpecGymID0288653,ood
MassSpecGymID0288659,ood
MassSpecGymID0288660,ood
MassSpecGymID0288662,ood
MassSpecGymID0288666,ood
MassSpecGymID0288667,ood
MassSpecGymID0288668,ood
MassSpecGymID0288681,train
MassSpecGymID0288682,train
MassSpecGymID0288683,train
MassSpecGymID0288684,train
MassSpecGymID0288685,train
MassSpecGymID0288686,train
MassSpecGymID0288687,train
MassSpecGymID0288688,train
MassSpecGymID0288689,train
MassSpecGymID0288690,train
MassSpecGymID0288691,train
MassSpecGymID0288692,train
MassSpecGymID0288693,train
MassSpecGymID0288694,train
MassSpecGymID0288695,train
MassSpecGymID0288696,train
MassSpecGymID0288697,train
MassSpecGymID0288698,train
MassSpecGymID0288699,train
MassSpecGymID0288700,train
MassSpecGymID0288701,train
MassSpecGymID0288702,train
MassSpecGymID0288703,train
MassSpecGymID0288704,train
MassSpecGymID0288705,train
MassSpecGymID0288707,train
MassSpecGymID0288709,train
MassSpecGymID0288711,train
MassSpecGymID0288713,train
MassSpecGymID0288715,train
MassSpecGymID0288717,train
MassSpecGymID0288719,train
MassSpecGymID0288721,train
MassSpecGymID0288723,train
MassSpecGymID0288725,train
MassSpecGymID0288727,train
MassSpecGymID0288741,train
MassSpecGymID0288742,train
MassSpecGymID0288747,train
MassSpecGymID0288748,train
MassSpecGymID0288749,train
MassSpecGymID0288751,train
MassSpecGymID0288755,train
MassSpecGymID0288758,train
MassSpecGymID0288759,train
MassSpecGymID0288772,train
MassSpecGymID0288774,train
MassSpecGymID0288776,train
MassSpecGymID0288778,train
MassSpecGymID0288780,train
MassSpecGymID0288782,train
MassSpecGymID0288784,train
MassSpecGymID0288786,train
MassSpecGymID0288788,train
MassSpecGymID0288790,train
MassSpecGymID0288792,train
MassSpecGymID0288794,train
MassSpecGymID0288796,train
MassSpecGymID0288798,train
MassSpecGymID0288800,train
MassSpecGymID0288802,train
MassSpecGymID0288804,train
MassSpecGymID0288806,train
MassSpecGymID0288808,train
MassSpecGymID0288810,train
MassSpecGymID0288812,train
MassSpecGymID0288814,train
MassSpecGymID0288816,train
MassSpecGymID0288818,train
MassSpecGymID0288846,train
MassSpecGymID0288850,train
MassSpecGymID0288854,train
MassSpecGymID0288856,train
MassSpecGymID0288858,train
MassSpecGymID0288860,train
MassSpecGymID0288866,train
MassSpecGymID0288874,train
MassSpecGymID0288881,train
MassSpecGymID0288882,train
MassSpecGymID0288883,train
MassSpecGymID0288884,train
MassSpecGymID0288885,train
MassSpecGymID0288887,train
MassSpecGymID0288888,train
MassSpecGymID0288889,train
MassSpecGymID0288890,train
MassSpecGymID0288891,train
MassSpecGymID0288893,train
MassSpecGymID0288895,train
MassSpecGymID0288896,train
MassSpecGymID0288898,train
MassSpecGymID0288899,train
MassSpecGymID0288900,train
MassSpecGymID0288901,train
MassSpecGymID0288902,train
MassSpecGymID0288903,train
MassSpecGymID0288905,train
MassSpecGymID0288909,train
MassSpecGymID0288913,train
MassSpecGymID0288989,train
MassSpecGymID0288990,train
MassSpecGymID0288993,train
MassSpecGymID0289003,train
MassSpecGymID0289028,ood
MassSpecGymID0289029,ood
MassSpecGymID0289030,ood
MassSpecGymID0289031,ood
MassSpecGymID0289032,ood
MassSpecGymID0289033,ood
MassSpecGymID0289034,ood
MassSpecGymID0289035,ood
MassSpecGymID0289036,ood
MassSpecGymID0289037,ood
MassSpecGymID0289039,ood
MassSpecGymID0289041,ood
MassSpecGymID0289049,ood
MassSpecGymID0289051,ood
MassSpecGymID0289053,ood
MassSpecGymID0289059,ood
MassSpecGymID0289063,ood
MassSpecGymID0289075,ood
MassSpecGymID0289076,ood
MassSpecGymID0289082,ood
MassSpecGymID0289084,ood
MassSpecGymID0289088,ood
MassSpecGymID0289089,ood
MassSpecGymID0289090,ood
MassSpecGymID0289091,holdout
MassSpecGymID0289092,holdout
MassSpecGymID0289094,holdout
MassSpecGymID0289096,holdout
MassSpecGymID0289098,holdout
MassSpecGymID0289100,holdout
MassSpecGymID0289102,holdout
MassSpecGymID0289104,holdout
MassSpecGymID0289105,holdout
MassSpecGymID0289107,holdout
MassSpecGymID0289108,holdout
MassSpecGymID0289110,holdout
MassSpecGymID0289112,holdout
MassSpecGymID0289113,holdout
MassSpecGymID0289114,holdout
MassSpecGymID0289115,holdout
MassSpecGymID0289116,holdout
MassSpecGymID0289117,holdout
MassSpecGymID0289119,holdout
MassSpecGymID0289120,holdout
MassSpecGymID0289121,holdout
MassSpecGymID0289122,holdout
MassSpecGymID0289124,holdout
MassSpecGymID0289126,holdout
MassSpecGymID0289127,holdout
MassSpecGymID0289128,holdout
MassSpecGymID0289129,holdout
MassSpecGymID0289130,holdout
MassSpecGymID0289132,holdout
MassSpecGymID0289134,holdout
MassSpecGymID0289164,holdout
MassSpecGymID0289165,holdout
MassSpecGymID0289166,holdout
MassSpecGymID0289179,ood
MassSpecGymID0289180,ood
MassSpecGymID0289181,ood
MassSpecGymID0289182,ood
MassSpecGymID0289183,ood
MassSpecGymID0289184,ood
MassSpecGymID0289185,ood
MassSpecGymID0289186,ood
MassSpecGymID0289187,ood
MassSpecGymID0289188,ood
MassSpecGymID0289189,ood
MassSpecGymID0289190,ood
MassSpecGymID0289191,ood
MassSpecGymID0289192,ood
MassSpecGymID0289193,ood
MassSpecGymID0289194,ood
MassSpecGymID0289195,ood
MassSpecGymID0289196,ood
MassSpecGymID0289197,ood
MassSpecGymID0289198,ood
MassSpecGymID0289199,ood
MassSpecGymID0289200,ood
MassSpecGymID0289201,ood
MassSpecGymID0289202,ood
MassSpecGymID0289203,ood
MassSpecGymID0289204,ood
MassSpecGymID0289205,ood
MassSpecGymID0289206,ood
MassSpecGymID0289207,ood
MassSpecGymID0289208,ood
MassSpecGymID0289209,ood
MassSpecGymID0289210,ood
MassSpecGymID0289211,ood
MassSpecGymID0289212,ood
MassSpecGymID0289213,ood
MassSpecGymID0289214,ood
MassSpecGymID0289215,ood
MassSpecGymID0289216,ood
MassSpecGymID0289217,ood
MassSpecGymID0289218,ood
MassSpecGymID0289220,ood
MassSpecGymID0289221,ood
MassSpecGymID0289222,ood
MassSpecGymID0289223,ood
MassSpecGymID0289224,ood
MassSpecGymID0289225,ood
MassSpecGymID0289235,ood
MassSpecGymID0289237,ood
MassSpecGymID0289238,ood
MassSpecGymID0289239,ood
MassSpecGymID0289240,ood
MassSpecGymID0289241,ood
MassSpecGymID0289243,ood
MassSpecGymID0289245,ood
MassSpecGymID0289248,ood
MassSpecGymID0289249,ood
MassSpecGymID0289251,ood
MassSpecGymID0289260,ood
MassSpecGymID0289262,ood
MassSpecGymID0289264,ood
MassSpecGymID0289266,ood
MassSpecGymID0289268,ood
MassSpecGymID0289276,ood
MassSpecGymID0289286,ood
MassSpecGymID0289327,train
MassSpecGymID0289333,train
MassSpecGymID0289335,train
MassSpecGymID0289337,train
MassSpecGymID0289338,train
MassSpecGymID0289340,train
MassSpecGymID0289342,train
MassSpecGymID0289344,train
MassSpecGymID0289345,train
MassSpecGymID0289346,train
MassSpecGymID0289347,train
MassSpecGymID0289348,train
MassSpecGymID0289364,train
MassSpecGymID0289366,train
